80825df7-1871-4837-8f04-ef7c05b1f315,2018-10-03 17:00:30.538+0000,"The hybrid capabilities from Microsoft Azure fuels innovation and delivers great business outcomes to companies such as, J.B. Hunt, KPMG, Allscripts, and ...",MZEYqzJ0TK8,0,Azure helps companies power their hybrid cloud migration,//img.youtube.com/vi/MZEYqzJ0TK8/hqdefault.jpg,"{'azure', 'cloud', 'microsoft'}",57505f71-cf83-4bae-90c4-bf89f0a08632
c02b7603-084e-4a7a-8cd0-d07a24442dc7,2018-10-03 17:11:00.840+0000,kelle #kellerwilliams #database #realestate.,CgksRgDQRnU,0,How to Touch Database with KELLE,//img.youtube.com/vi/CgksRgDQRnU/hqdefault.jpg,{'database'},0ac6cea9-9322-4183-a63e-67640e3ce606
2446d8b0-5c87-4ac5-8287-19d6cf617224,2018-10-03 17:10:00.816+0000,Check out the official Spider-Man: Into the Spider-Verse trailer starring Liev Schreiber! Let us know what you think in the comments below. ▻ Buy Tickets to ...,Fim1bhSeUJU,0,Spider-Man: Into the Spider-Verse Trailer #2 (2018) | Movieclips Trailers,//img.youtube.com/vi/Fim1bhSeUJU/hqdefault.jpg,"{'movie', 'trailer'}",aefa9f62-a4f8-40f2-9194-647c25053a25
c8d65983-b96f-447c-9ed6-cb5e7a259a8c,2018-10-03 16:52:32.540+0000,"Heutige eCommerce-Anwendungen müssen eine Reihe zunehmend komplexer Aufgaben unterstützen, zum Beispiel den Zugriff auf Produktkataloge bzw. das ...",jRLL4WbauO8,0,Worauf es bei Cloud Datenbanken für eCommerce ankommt | DataStax,//img.youtube.com/vi/jRLL4WbauO8/hqdefault.jpg,{'datastax'},ffd11480-2b80-4cec-9fad-284a74dec58e
8c94a612-d8f7-459e-9e50-65123427b7da,2018-10-03 16:48:53.830+0000,"Visit Here : http://bit.ly/2Rl2GrV Enterprise Database market size was million US$ and it is expected to reach million US$ by the end of 2025, with a CAGR of ...",9A-Q_c3yTLQ,0,Enterprise Database Market | client-server| sql server| mysql,//img.youtube.com/vi/9A-Q_c3yTLQ/hqdefault.jpg,{'database'},050f4d63-7e29-4780-a0e3-b56caff65711
45cb9157-f8c3-492a-b424-8c1693564ea3,2018-10-03 16:51:30.675+0000,"Peter Lee, Corporate Vice President of Microsoft Healthcare, and Aneesh Chopra, former Chief Technology Officer of CareJourney, discuss the future of health ...",pkcfVVpKYww,0,The future of health data with Peter Lee and Aneesh Chopra,//img.youtube.com/vi/pkcfVVpKYww/hqdefault.jpg,{'microsoft'},050f4d63-7e29-4780-a0e3-b56caff65711
ed9dede8-7729-4d08-8b42-bf8184c97c6c,2018-10-03 17:04:30.657+0000,"Comment évaluer les bases de données Cloud pour l'eCommerce ? Les applications de eCommerce imposent une gestion complexe de fonctionnalités, ...",O7EPa1aqkrM,0,Quels critères essentiels pour les bases de données eCommerce | DataStax,//img.youtube.com/vi/O7EPa1aqkrM/hqdefault.jpg,{'datastax'},57505f71-cf83-4bae-90c4-bf89f0a08632
3fec907c-2022-4804-84ca-6da283776c02,2018-10-03 17:03:00.620+0000,"Fortnite players (Pete Davidson, Kyle Mooney) help a single dad (Adam Driver) play the video game for the first time. #SNL #SNL44 #AdamDriver #KanyeWest ...",cVmCA4kl50Y,0,Fortnite Squad - SNL,//img.youtube.com/vi/cVmCA4kl50Y/hqdefault.jpg,{'snl'},57505f71-cf83-4bae-90c4-bf89f0a08632
59dd7829-d2be-4455-acdf-a2e7061e0adf,2018-10-03 16:55:30.642+0000,All of Grumpy Cat's Vines in one terrible video. Subscribe: http://www.youtube.com/subscription_center?add_user=severeavoidance http://www.grumpycats.com/ ...,tlleBE1H3xI,0,Grumpy Cat's Vine Compilation!,//img.youtube.com/vi/tlleBE1H3xI/hqdefault.jpg,{'grumpy cat'},2ed15d13-cd2f-4c1b-b438-49ba94d85e12
da862e67-d419-42c4-988d-012e8cf3a2b5,2018-10-03 16:48:52.709+0000,Jonathan Ellis recounts several attempts in the history of Apache Cassandra to coerce developers into specific behaviors around issues such as sequential ...,e1UOss0rRZ8,0,Distributed Data Show Episode 67: The Developer Is Always Right with Jonathan Ellis,//img.youtube.com/vi/e1UOss0rRZ8/hqdefault.jpg,,17c18084-f613-4c0e-879f-b5614817bcc9
